	version_1	version_2	version_3
38717	8357.t02210	9637.t02212	11681.t02287
38718	8357.t02211	9637.t02213	11681.t02288
38719	8357.t02212	9637.t02214	11681.t02289
38720	8357.t02213	9637.t02215	11681.t02290
38721	8357.t02214	9637.t02216	11681.t02291
38722	8357.t02215	9637.t02217	11681.t02292
38723	8357.t02216	9637.t02218	
38724	8357.t02217	9637.t02219	11681.t02293
38725	8357.t02218	9637.t02220	11681.t02294
38726	8357.t02219	9637.t02221	11681.t02295
38727	8357.t02221	9637.t02223	11681.t02296
38728	8357.t02222	9637.t02224	11681.t02297
38729	8357.t02223	9637.t02225	11681.t02298
38730	8357.t02224	9637.t02226	11681.t02299
38731	8357.t02225	9637.t02227	11681.t02300
38732	8357.t02226	9637.t02228	
38733	8357.t02227	9637.t02229	11681.t02301
38734	8357.t02228	9637.t02230	11681.t02302
38735	8357.t02229	9637.t02231	11681.t02303
38736	8357.t02230	9637.t02232	11681.t02304
38737	8357.t02231	9637.t02233	11681.t02305
38738	8357.t02232	9637.t02234	11681.t02306
38739	8357.t02233	9637.t02235	11681.t02307
38740	8357.t02234	9637.t02236	11681.t02308
38741	8357.t02235	9637.t02237	11681.t02309
38742	8357.t02236	9637.t02238	11681.t02310
38743	8357.t02237	9637.t02239	11681.t02311
38744	8357.t02238	9637.t02240	11681.t02312
38745	8357.t02239	9637.t02241	11681.t02313
38746	8357.t02240	9637.t02242	11681.t02314
38747	8357.t02241	9637.t02243	11681.t02315
38748	8357.t02242	9637.t02244	11681.t02316
38749	8357.t02243	9637.t02245	11681.t02317
38750	8357.t02244	9637.t02246	11681.t02318
38751	8357.t02245	9637.t02247	11681.t02319
38752	8357.t02246	9637.t02248	11681.t02320
38753	8357.t02247	9637.t02249	11681.t02321
38754	8357.t02248	9637.t02250	11681.t02322
38755	8357.t02249	9637.t02251	11681.t02323
38756	8357.t02250	9637.t02252	11681.t02324
38757	8357.t02251	9637.t02253	11681.t02325
38758	8357.t02252	9637.t02254	11681.t02326
38759	8357.t02253	9637.t02255	11681.t02327
38760	8357.t02254	9637.t02256	11681.t02328
38761	8357.t02255	9637.t02257	11681.t02329
38762	8357.t02256	9637.t02258	11681.t02330
38763	8357.t02257	9637.t02259	11681.t02331
38764	8357.t02258	9637.t02260	11681.t02332
38765	8357.t02259	9637.t02261	11681.t02333
38766	8357.t02260	9637.t02262	11681.t02334
38767	8357.t02261	9637.t02263	11681.t02335
38768	8357.t02262	9637.t02264	
38769	8357.t02263	9637.t02265	11681.t02336
38770	8357.t02264	9637.t02266	11681.t02337
38771	8357.t02265	9637.t02267	11681.t02338
38772	8357.t02266	9637.t02268	11681.t02339
38773	8357.t02267	9637.t02269	11681.t02340
38774	8357.t02268	9637.t02270	11681.t02341
38775	8357.t02269	9637.t02271	11681.t02342
38776	8357.t02270	9637.t02272	11681.t02343
38777	8357.t02271	9637.t02273	11681.t02344
38778	8357.t02272	9637.t02274	11681.t02345
38779	8357.t02273	9637.t02275	11681.t02346
38780	8357.t02274	9637.t02276	11681.t02347
38781	8357.t02275	9637.t02277	11681.t02348
38782	8357.t02276	9637.t02278	11681.t02349
38783	8357.t02277	9637.t02279	11681.t02350
38784	8357.t02278	9637.t02280	11681.t02351
38785	8357.t02279	9637.t02281	11681.t02352
38786	8357.t02280	9637.t02282	11681.t02353
38787	8357.t02281	9637.t02283	11681.t02354
38788	8357.t02282	9637.t02284	11681.t02355
38789	8357.t02283	9637.t02285	11681.t02356
38790	8357.t02284	9637.t02286	11681.t02357
38791	8357.t02285	9637.t02287	11681.t02358
38792	8357.t02287	9637.t02289	11681.t02360
38793	8357.t02288	9637.t02291	11681.t02361
38794	8357.t02289	9637.t02292	11681.t02362
38795	8357.t02290	9637.t02293	11681.t02363
38796	8357.t02291	9637.t02294	11681.t02365
38797	8357.t02292	9637.t02295	11681.t02366
38798	8357.t02293	9637.t02296	11681.t02367
38799	8357.t02294	9637.t02297	11681.t02368
38800	8357.t02295	9637.t02298	11681.t02369
38801	8357.t02296	9637.t02299	11681.t02370
38802	8357.t02297	9637.t02300	11681.t02374
38803	8357.t02298	9637.t02301	11681.t02375
38804	8357.t02299	9637.t02302	11681.t02376
38805	8357.t02300	9637.t02303	11681.t02377
38806	8357.t02301	9637.t02304	11681.t02378
38807	8357.t02302	9637.t02305	11681.t02379
38808	8357.t02303	9637.t02306	11681.t02380
38809	8357.t02304	9637.t02307	
38810	8357.t02305	9637.t02308	11681.t02381
38811	8357.t02306	9637.t02309	11681.t02382
38812	8357.t02307	9637.t02310	11681.t02383
38813	8357.t02308	9637.t02311	11681.t02384
38814	8357.t02309	9637.t02312	11681.t02385
38815	8357.t02310	9637.t02313	11681.t02386
38816	8357.t02311	9637.t02314	11681.t02387
38817	8357.t02312	9637.t02315	11681.t02388
38818	8357.t02313	9637.t02316	11681.t02389
38819	8357.t02314	9637.t02317	11681.t02390
38820	8357.t02315	9637.t02318	11681.t02391
38821	8357.t02316	9637.t02319	11681.t02392
38822	8357.t02317	9637.t02320	11681.t02393
38823	8357.t02318	9637.t02321	11681.t02394
38824	8357.t02319	9637.t02322	11681.t02395
38825	8357.t02320	9637.t02323	11681.t02396
38826	8357.t02321	9637.t02324	11681.t02397
38827	8357.t02322	9637.t02325	11681.t02398
38828	8357.t02323	9637.t02326	11681.t02399
38829	8357.t02324	9637.t02327	11681.t02400
38830	8357.t02325	9637.t02328	11681.t02401
38831	8357.t02326	9637.t02329	11681.t02402
38832	8357.t02327	9637.t02330	11681.t02403
38833	8357.t02328	9637.t02331	11681.t02404
38834	8357.t02329	9637.t02332	11681.t02405
38835	8357.t02330	9637.t02333	11681.t02406
38836	8357.t02331	9637.t02334	11681.t02407
38837	8357.t02332	9637.t02335	11681.t02408
38838	8357.t02333	9637.t02336	11681.t02409
38839	8357.t02334	9637.t02337	11681.t02410
38840	8357.t02335	9637.t02338	11681.t02411
38841	8357.t02336	9637.t02340	11681.t02413
38842	8357.t02337	9637.t02341	11681.t02414
38843	8357.t02338	9637.t02342	11681.t02415
38844	8357.t02339	9637.t02343	11681.t02416
38845	8357.t02340	9637.t02345	11681.t02418
38846	8357.t02341	9637.t02346	11681.t02419
38847	8357.t02342	9637.t02347	11681.t02420
38848	8357.t02343	9637.t02348	11681.t02421
38849	8357.t02344	9637.t02349	11681.t02422
38850	8357.t02345	9637.t02350	11681.t02423
38851	8357.t02346	9637.t02351	11681.t02424
38852	8357.t02347	9637.t02352	11681.t02425
38853	8357.t02348	9637.t02353	11681.t02426
38854	8357.t02349	9637.t02354	11681.t02427
38855	8357.t02350	9637.t02355	11681.t02428
38856	8357.t02351	9637.t02356	11681.t02429
38857	8357.t02352	9637.t02357	11681.t02430
38858	8357.t02353	9637.t02358	11681.t02431
38859	8357.t02354	9637.t02359	11681.t02432
38860	8357.t02355	9637.t02360	11681.t02433
38861	8357.t02356	9637.t02361	11681.t02434
38862	8357.t02357	9637.t02362	11681.t02435
38863	8357.t02358	9637.t02363	11681.t02436
38864	8357.t02359	9637.t02364	11681.t02437
38865	8357.t02360	9637.t02365	11681.t02438
38866	8357.t02361	9637.t02366	11681.t02439
38867	8357.t02362	9637.t02367	11681.t02440
38868	8357.t02363	9637.t02369	11681.t02442
38869	8357.t02364	9637.t02370	11681.t02443
38870	8357.t02365	9637.t02371	11681.t02444
38871	8357.t02366	9637.t02372	11681.t02445
38872	8357.t02367	9637.t02373	11681.t02446
38873	8357.t02369	9637.t02375	11681.t02447
38874	8357.t02370	9637.t02376	11681.t02448
38875	8357.t02371	9637.t02377	11681.t02449
38876	8357.t02372	9637.t02378	11681.t02450
38877	8357.t02373	9637.t02379	11681.t02452
38878	8357.t02374	9637.t02380	11681.t02454
38879	8357.t02375	9637.t02381	11681.t02455
38880	8357.t02376	9637.t02382	11681.t02456
38881	8357.t02377	9637.t02383	11681.t02457
38882	8357.t02378	9637.t02384	11681.t02458
38883	8357.t02379	9637.t02385	11681.t02460
38884	8357.t02380	9637.t02386	11681.t02461
38885	8357.t02381	9637.t02387	11681.t02462
38886	8357.t02382	9637.t02388	11681.t02463
38887	8357.t02383	9637.t02389	11681.t02464
38888	8357.t02384	9637.t02390	11681.t02465
38889	8357.t02385	9637.t02391	11681.t02466
38890	8357.t02386	9637.t02392	11681.t02467
38891	8357.t02387	9637.t02393	11681.t02468
38892	8357.t02388	9637.t02394	11681.t02469
38893	8357.t02389	9637.t02395	11681.t02470
38894	8357.t02390	9637.t02396	
38895	8357.t02391	9637.t02397	11681.t02471
38896	8357.t02392	9637.t02398	11681.t02473
38897	8357.t02393	9637.t02399	11681.t02474
38898	8357.t02394	9637.t02400	11681.t02475
38899	8357.t02395	9637.t02401	11681.t02476
38900	8357.t02396	9637.t02402	11681.t02477
38901	8357.t02397	9637.t02403	11681.t02478
38902	8357.t02398	9637.t02404	11681.t02479
38903	8357.t02399	9637.t02405	11681.t02480
38904	8357.t02400	9637.t02406	11681.t02481
38905	8357.t02401	9637.t02407	11681.t02482
38906	8357.t02402	9637.t02408	11681.t02483
38907	8357.t02403	9637.t02409	11681.t02484
38908	8357.t02404	9637.t02410	11681.t02485
38909	8357.t02405	9637.t02411	11681.t02486
38910	8357.t02406	9637.t02412	11681.t02487
38911	8357.t02407	9637.t03372	11681.t02488
38912	8357.t02408	9637.t02414	11681.t02489
38913	8357.t02409	9637.t02415	11681.t02490
38914	8357.t02410	9637.t02416	11681.t02491
38915	8357.t02411	9637.t02417	11681.t02492
38916	8357.t02412	9637.t02418	11681.t02493
38917	8357.t02413	9637.t02419	11681.t02494
38918	8357.t02414	9637.t02420	11681.t02495
38919	8357.t02415		
38920	8357.t02417	9637.t02422	11681.t02497
38921	8357.t02418	9637.t02423	11681.t02498
38922	8357.t02419	9637.t02424	11681.t02499
38923	8357.t02420	9637.t02425	11681.t02500
38924	8357.t02421	9637.t02426	11681.t02501
38925	8357.t02422	9637.t02427	11681.t02502
38926	8357.t02423	9637.t02428	11681.t02503
38927	8357.t02424	9637.t02429	11681.t02504
38928	8357.t02425	9637.t02430	11681.t02505
38929	8357.t02426	9637.t02431	11681.t02506
38930	8357.t02427	9637.t02432	11681.t02507
38931	8357.t02428	9637.t02433	11681.t02508
38932	8357.t02429	9637.t02434	11681.t02509
38933	8357.t02430	9637.t02435	11681.t02510
38934	8357.t02431	9637.t02436	11681.t02511
38935	8357.t02432	9637.t02437	11681.t02512
38936	8357.t02433	9637.t02438	11681.t02513
38937	8357.t02434	9637.t02439	11681.t02514
38938	8357.t02435	9637.t02440	11681.t02515
38939	8357.t02436	9637.t02441	11681.t02516
38940	8357.t02437	9637.t02442	11681.t02517
38941	8357.t02438	9637.t02443	11681.t02518
38942	8357.t02439	9637.t02444	11681.t02519
38943	8357.t02440	9637.t02445	11681.t02520
38944	8357.t02441	9637.t02446	11681.t02521
38945	8357.t02442	9637.t02447	11681.t02522
38946	8357.t02443	9637.t02448	11681.t02523
38947	8357.t02444	9637.t02449	11681.t02524
38948	8357.t02445	9637.t02450	11681.t02525
38949	8357.t02446	9637.t02451	11681.t02526
38950	8357.t02447	9637.t02452	11681.t02527
38951	8357.t02448	9637.t02453	
38952	8357.t02449	9637.t02454	
38953	8357.t02450	9637.t02455	
38954	8357.t02451	9637.t02456	
38955	8357.t02452	9637.t02457	
38956	8357.t02453	9637.t02459	
38957	8357.t02454	9637.t02460	
38958	8357.t02455	9637.t02461	
38959	8357.t02456	9637.t02462	
38960	8357.t02457	9637.t02463	
38961	8357.t02458	9637.t02464	
38962	8357.t02459	9637.t02465	11681.t02546
38963	8357.t02460	9637.t02466	11681.t02547
38964	8357.t02461	9637.t02467	11681.t02548
38965	8357.t02462	9637.t02468	11681.t02549
38966	8357.t02463	9637.t02469	11681.t02550
38967	8357.t02464	9637.t02470	11681.t02551
38968	8357.t02465	9637.t02471	11681.t02552
38969	8357.t02466	9637.t02472	11681.t02553
38970	8357.t02467	9637.t02473	11681.t02554
38971	8357.t02468	9637.t02474	11681.t02555
38972	8357.t02469	9637.t02475	11681.t02556
38973	8357.t02470	9637.t02476	
38974	8357.t02471	9637.t02477	
38975	8357.t02472	9637.t02478	
38976	8357.t02473	9637.t02479	
38977	8357.t02474	9637.t02480	
38978	8357.t02475	9637.t02481	
38979	8357.t02476	9637.t02482	
38980	8357.t02477	9637.t02483	
38981	8357.t02478	9637.t02484	
38982	8357.t02479	9637.t02485	
38983	8357.t02480	9637.t02486	
38984	8357.t02481	9637.t02487	
38985	8357.t02482	9637.t02488	
38986	8357.t02483	9637.t02489	
38987	8357.t02484	9637.t02490	
38988	8357.t02485	9637.t02491	
38989	8357.t02486	9637.t02492	
38990	8357.t02487	9637.t02493	
38991	8357.t02488	9637.t02494	
38992	8357.t02489	9637.t02495	
38993	8357.t02490	9637.t02496	11681.t02587
38994	8357.t02491	9637.t02497	11681.t02588
38995	8357.t02492	9637.t02498	11681.t02589
38996	8357.t02493	9637.t02499	
38997	8357.t02494	9637.t02500	11681.t02590
38998	8357.t02495	9637.t02501	11681.t02591
38999	8357.t02496	9637.t02502	11681.t02592
39000	8357.t02497	9637.t02503	11681.t02593
39001	8357.t02498	9637.t02504	11681.t02594
39002	8357.t02499	9637.t02505	11681.t02595
39003	8357.t02500	9637.t02506	11681.t02596
39004	8357.t02501	9637.t02507	11681.t02597
39005	8357.t02502	9637.t02508	11681.t02598
39006	8357.t02503	9637.t02509	11681.t02599
39007	8357.t02504	9637.t02510	11681.t02600
39008	8357.t02505	9637.t02511	11681.t02601
39009	8357.t02506	9637.t02512	11681.t02602
39010	8357.t02507	9637.t02513	11681.t02603
39011	8357.t02508	9637.t02514	11681.t02604
39012	8357.t02509	9637.t02515	11681.t02605
39013	8357.t02510	9637.t02516	11681.t02606
39014	8357.t02511	9637.t02517	11681.t02607
39015	8357.t02512	9637.t02518	11681.t02608
39016	8357.t02513	9637.t02519	11681.t02609
39017	8357.t02514	9637.t02520	11681.t02610
39018	8357.t02515	9637.t02521	11681.t02611
39019	8357.t02516	9637.t02522	11681.t02612
39020	8357.t02517	9637.t02523	11681.t02613
39021	8357.t02518	9637.t02524	11681.t02614
39022	8357.t02519	9637.t02525	11681.t02615
39023	8357.t02520	9637.t02526	11681.t02616
39024	8357.t02521	9637.t02527	11681.t02617
39025	8357.t02522	9637.t02528	11681.t02618
39026	8357.t02523	9637.t02529	11681.t02619
39027	8357.t02524	9637.t02530	
39028	8357.t02525	9637.t02531	11681.t02622
39029	8357.t02526	9637.t02532	11681.t02623
39030	8357.t02527	9637.t02533	11681.t02624
39031	8357.t02528	9637.t02534	11681.t02625
39032	8357.t02529	9637.t02535	11681.t02626
39033	8357.t02530	9637.t02536	11681.t02627
39034	8357.t02532	9637.t02538	11681.t02628
39035	8357.t02533	9637.t02539	11681.t02629
39036	8357.t02534	9637.t02540	11681.t02630
39037	8357.t02535	9637.t02541	11681.t02631
39038	8357.t02536	9637.t02542	11681.t02632
39039	8357.t02537	9637.t02544	11681.t02634
39040	8357.t02538	9637.t02545	11681.t02635
39041	8357.t02539	9637.t02546	11681.t02636
39042	8357.t02540	9637.t02547	11681.t02637
39043	8357.t02541	9637.t02548	11681.t02638
39044	8357.t02542	9637.t02549	11681.t02639
39045	8357.t02543	9637.t02550	11681.t02640
39046	8357.t02544	9637.t02551	
39047	8357.t02545	9637.t02552	11681.t02641
39048	8357.t02546	9637.t02553	11681.t02642
39049	8357.t02547	9637.t02554	
39050	8357.t02548	9637.t02555	11681.t02643
39051	8357.t02549	9637.t02556	11681.t02644
39052	8357.t02550	9637.t02557	11681.t02645
39053	8357.t02551	9637.t02558	11681.t02646
39054	8357.t02552	9637.t02559	11681.t02647
39055	8357.t02553	9637.t02560	11681.t02648
39056	8357.t02554	9637.t02561	11681.t02649
39057	8357.t02555	9637.t02562	
39058	8357.t02556	9637.t02563	11681.t02650
39059	8357.t02557	9637.t02564	11681.t02651
39060	8357.t02558	9637.t02565	11681.t02652
39061	8357.t02559	9637.t02566	11681.t02653
39062	8357.t02561	9637.t02568	11681.t02654
39063	8357.t02562	9637.t02569	11681.t02655
39064	8357.t02563	9637.t02570	11681.t02656
39065	8357.t02564	9637.t02571	11681.t02657
39066	8357.t02565	9637.t02572	11681.t02658
39067	8357.t02566	9637.t02573	11681.t02659
39068	8357.t02567	9637.t02574	11681.t02660
39069	8357.t02568	9637.t02575	11681.t02661
39070	8357.t02569	9637.t02576	11681.t02662
39071	8357.t02570	9637.t02577	11681.t02663
39072	8357.t02571	9637.t02578	11681.t02664
39073	8357.t02572	9637.t02579	11681.t02665
39074	8357.t02573	9637.t02580	11681.t02666
39075	8357.t02574	9637.t02581	11681.t02667
39076	8357.t02575	9637.t02582	11681.t02668
39077	8357.t02576	9637.t02583	11681.t02669
39078	8357.t02577	9637.t02584	11681.t02670
39079	8357.t02578	9637.t02585	11681.t02671
39080	8357.t02579	9637.t02586	11681.t02672
39081	8357.t02580	9637.t02587	11681.t02673
39082	8357.t02581	9637.t02588	11681.t02674
39083	8357.t02582	9637.t02589	11681.t02675
39084	8357.t02583	9637.t02590	11681.t02676
39085	8357.t02584	9637.t02591	11681.t02677
39086	8357.t02585	9637.t02592	11681.t02678
39087	8357.t02586	9637.t02593	11681.t02679
39088	8357.t02587	9637.t02594	11681.t02680
39089	8357.t02588	9637.t02595	11681.t02681
39090	8357.t02589	9637.t02596	11681.t02682
39091	8357.t02590	9637.t02597	11681.t02683
39092	8357.t02591	9637.t02598	11681.t02684
39093	8357.t02592	9637.t02599	11681.t02685
39094	8357.t02593	9637.t02600	11681.t02686
39095	8357.t02595	9637.t02602	11681.t02687
39096	8357.t02596	9637.t02603	11681.t02688
39097	8357.t02597	9637.t02604	
39098	8357.t02598	9637.t02605	11681.t02689
39099	8357.t02599	9637.t02606	
39100	8357.t02600	9637.t02607	11681.t02690
39101	8357.t02601	9637.t02608	11681.t02691
39102	8357.t02602	9637.t02609	11681.t02692
39103	8357.t02603	9637.t02610	11681.t02693
39104	8357.t02604	9637.t02611	11681.t02694
39105	8357.t02605	9637.t02612	11681.t02695
39106	8357.t02606	9637.t02613	11681.t02696
39107	8357.t02607	9637.t02614	11681.t02697
39108	8357.t02608	9637.t02615	11681.t02698
39109	8357.t02609	9637.t02616	11681.t02699
39110	8357.t02610	9637.t02617	11681.t02700
39111	8357.t02611	9637.t02618	11681.t02701
39112	8357.t02612	9637.t02619	11681.t02702
39113	8357.t02613	9637.t02620	11681.t02703
39114	8357.t02614	9637.t02621	11681.t02704
39115	8357.t02615	9637.t02622	11681.t02705
39116	8357.t02616	9637.t02623	11681.t02706
39117	8357.t02617	9637.t02624	11681.t02707
39118	8357.t02618	9637.t02625	11681.t02708
39119	8357.t02619	9637.t02626	11681.t02709
39120	8357.t02620	9637.t02627	11681.t02710
39121	8357.t02621	9637.t02628	11681.t02711
39122	8357.t02622	9637.t02629	11681.t02712
39123	8357.t02623	9637.t02630	11681.t02713
39124	8357.t02624	9637.t02631	11681.t02714
39125	8357.t02625	9637.t02632	11681.t02715
39126	8357.t02626	9637.t02633	11681.t02716
39127	8357.t02627	9637.t02634	11681.t02717
39128	8357.t02628	9637.t02635	11681.t02718
39129	8357.t02629	9637.t02636	11681.t02719
39130	8357.t02630	9637.t02637	11681.t02720
39131	8357.t02631	9637.t02638	11681.t02721
39132	8357.t02632	9637.t02639	11681.t02722
39133	8357.t02633	9637.t02640	11681.t02723
39134	8357.t02634	9637.t02641	11681.t02724
39135	8357.t02635	9637.t02642	11681.t02725
39136	8357.t02636	9637.t02643	11681.t02726
39137	8357.t02637	9637.t02644	11681.t02727
39138	8357.t02638	9637.t02645	11681.t02728
39139	8357.t02639	9637.t02646	11681.t02729
39140	8357.t02640	9637.t02647	11681.t02730
39141	8357.t02641	9637.t02648	11681.t02731
39142	8357.t02642	9637.t02650	
39143	8357.t02643	9637.t02651	11681.t02733
39144	8357.t02644	9637.t02652	
39145	8357.t02645	9637.t02653	11681.t02734
39146	8357.t02646	9637.t02654	11681.t02735
39147	8357.t02647	9637.t02655	11681.t02736
39148	8357.t02648	9637.t02656	11681.t02737
39149	8357.t02649	9637.t02657	11681.t02738
39150	8357.t02650	9637.t02658	11681.t02739
39151	8357.t02651	9637.t02659	11681.t02740
39152	8357.t02652	9637.t02660	11681.t02741
39153	8357.t02653	9637.t02661	11681.t02743
39154	8357.t02655	9637.t02663	11681.t02745
39155	8357.t02656	9637.t02664	11681.t02746
39156	8357.t02657	9637.t02665	11681.t02747
39157	8357.t02658	9637.t02666	11681.t02748
39158	8357.t02659	9637.t02667	11681.t02749
39159	8357.t02660	9637.t02668	11681.t02750
39160	8357.t02661	9637.t02669	
39161	8357.t02662	9637.t02670	
39162	8357.t02663	9637.t02671	
39163	8357.t02664	9637.t02672	
39164	8357.t02665	9637.t02673	
39165	8357.t02666	9637.t02674	
39166	8357.t02667	9637.t02675	
39167	8357.t02668	9637.t02676	
39168	8357.t02669	9637.t02677	
39169	8357.t02670	9637.t02678	
39170	8357.t02671	9637.t02679	
39171	8357.t02672	9637.t02680	
39172	8357.t02673	9637.t02681	
39173	8357.t02674	9637.t02682	
39174	8357.t02675	9637.t02683	
39175	8357.t02676	9637.t02684	
39176	8357.t02677	9637.t02685	11681.t02754
39177	8357.t02678	9637.t02686	11681.t02755
39178	8357.t02679	9637.t02687	11681.t02756
39179	8357.t02680	9637.t02688	11681.t02757
39180	8357.t02681	9637.t02689	11681.t02758
39181	8357.t02682	9637.t02690	11681.t02759
39182	8357.t02683	9637.t02691	11681.t02760
39183	8357.t02684	9637.t02692	11681.t02761
39184	8357.t02685	9637.t02693	11681.t02762
39185	8357.t02686	9637.t02694	11681.t02763
39186	8357.t02687	9637.t02695	11681.t02764
39187	8357.t02688	9637.t02696	11681.t02765
39188	8357.t02689	9637.t02697	11681.t02766
39189	8357.t02690	9637.t02698	11681.t02767
39190	8357.t02691	9637.t02699	11681.t02768
39191	8357.t02692	9637.t02700	11681.t02769
39192	8357.t02693	9637.t02701	11681.t02770
39193	8357.t02694	9637.t02702	11681.t02771
39194	8357.t02695	9637.t02703	11681.t02773
39195	8357.t02696	9637.t02704	11681.t02774
39196	8357.t02697	9637.t02705	11681.t02775
39197	8357.t02698	9637.t02706	11681.t02776
39198	8357.t02699	9637.t02707	11681.t02777
39199	8357.t02700	9637.t02708	11681.t02778
