1031	237	-1	MODEL
1032	237	-1	EXON
1033	237	-1	CDS
1034	238	-1	MODEL
1035	238	-1	EXON
1036	238	-1	RIGHT_UTR
1037	238	-1	CDS
1038	238	-1	LEFT_UTR
1039	239	-1	MODEL
1040	239	-1	EXON
1041	239	-1	CDS
1042	240	-1	MODEL
1043	240	-1	EXON
1044	240	-1	RIGHT_UTR
1045	240	-1	CDS
1046	240	-1	LEFT_UTR
1047	241	-1	MODEL
1048	241	-1	CDS
1049	241	-1	EXON
1050	242	-1	tRNA
1051	243	-1	EXON
1052	244	-1	MODEL
1053	244	-1	CDS
1054	244	-1	EXON
1055	245	-1	MODEL
1056	245	-1	EXON
1057	245	-1	CDS
1058	245	-1	LEFT_UTR
1059	246	-1	MODEL
1060	246	-1	RIGHT_UTR
1061	246	-1	CDS
